"Marcaj de timp","Selectați genul:","În ce an de studiu sunteți?","În ce domeniu vă faceți studiile?"," Introduceți nota medie pentru anul universitar precedent(cu aproximare):","Localitatea de unde proveniți este:","În prezent sunteți angajat? Dacă da, ce program de muncă aveți?","Cum v-a influențat utilizarea tehnologiilor digitale activitatea de zi cu zi (la școală, la locul de muncă sau în viața personală)?","Cât de des utilizați instrumente digitale?","Cum credeți că ar trebui să fie educați oamenii pentru a folosi responsabil inteligența artificială?","Pe o scară de la 1 la 10, cât de important considerați că este să aveți competențe digitale bune pentru a folosi eficient inteligența artificială?","Care sunt principalele dificultăți pe care le întâmpinați atunci când folosiți un instrument AI?
(Puteți bifa mai multe variante)","Citiți următorul context:
Pe o platformă online apare o recenzie detaliată despre un nou medicament, cu explicații științifice, exemple de pacienți și concluzii logice. Textul este corect gramatical, dar are un ton impersonal și foarte precis.","Cât de des verificați corectitudinea informațiilor oferite de un instrument AI înainte de a le utiliza?
(Alegeți o singură variantă)","Câtă încredere aveți în acuratețea și utilitatea rezultatelor oferite de instrumentele bazate pe Inteligență Artificială?
(Notați pe o scară de la 1 – deloc încredere la 10 – foarte multă încredere)
","Care sunt cele mai mari îngrijorări personale legate de utilizarea AI?
(Puteți alege maximum 3 variante)","Redactarea unei lucrări de licență","Verificarea unui diagnostic medical","Evaluarea performanței la locul de muncă","Gestionarea datelor personale sensibile","Alte domenii","Pe o scară de la 1 la 10, unde 1 înseamnă „deloc” și 10 înseamnă „foarte”, cât de benefic este AI-ul în domeniul IT?","Care considerati ca este principalul risc al AI pt domeniul IT?","Ce impact credeți că va avea AI asupra pieței locurilor de muncă din IT în următorii ani?","AI îmbunătățește eficiența și productivitatea specialiștilor IT. (1 - 10, unde 1 = „Deloc de acord” și 10 = „Total de acord” )","Cât de probabil crezi că este ca industria IT actuală (ex. AI, startup-uri tech, crypto) să treacă printr-un “.com bubble 2.0” în următorii 5 ani? (Răspunde pe o scară de la 1 la 10, unde 1 = deloc probabil și 10 = foarte probabil)","Care crezi că sunt principalele asemănări sau diferențe între “.com bubble” (anii 1999–2001) și valul actual de investiții și hype din jurul tehnologiilor moderne (AI, blockchain, startup-uri)?","Cat de important crezi ca va fi pentru specialistii IT sa stie sa lucreze impreuna cu instrumente bazate pe inteligenta artificiala (AI)? (1 - Deloc important, 10 - Foarte important)","Ce abilitati crezi ca vor fi cele mai importante pentru specialistii IT in viitor, avand in vedere dezvoltarea inteligentei artificiale si a noilor tehnologii?","Ce schimbări considerați că aduce inteligența artificială în modul de lucru al echipelor de dezvoltare software?","În ce măsură considerați că AI contribuie la reducerea erorilor umane în activitățile informatice?(1 – Deloc, 10 – În foarte mare măsură)
","Cât de mult sunteți de acord cu următoarea afirmație: „Implementarea sistemelor bazate pe AI va îmbunătăți semnificativ viteza și precizia diagnosticului bolilor în următorii 5 ani.”?","Este util să îmi formez o părere despre starea mea de sănătate interepretând rezultatele cu AI. ","Integrarea pe scară largă a Inteligenței Artificiale va avea un impact mare asupra reducerii costurilor operaționale din sănătate. Vă rugăm să selectați un răspuns referitor la afirmația de mai devreme.","Integrarea pe scară largă a Inteligenței Artificiale va avea un impact mare asupra asupra îmbunătățirii calității actului medical.","Cât de mult sunteți de acord cu următoarea afirmație: ”Sunt confortabil ca un diagnostic medical inițial să fie stabilit de un sistem bazat pe Inteligența Artificială, atâta timp cât este validat ulterior de un medic uman”. "," Care credeți că este cel mai mare beneficiu al integrării pe scară largă a Inteligenței Artificiale în procesele de diagnosticare și tratament din spitale?","Ați fi de acord ca Inteligența artificială să prelucreze datele medicale personale în vederea antrenării modelului?","În ce măsură considerați că disciplinele legate de inteligența artificială  ar trebui să devină o componentă obligatorie a curriculum-ului în școlile de medicină și asistență medicală?","Părtinirea Algoritmică (Bias): Riscul ca algoritmii AI să ofere tratamente sau diagnostice inechitabile pentru anumite grupuri de pacienți.","Confidențialitatea și Securitatea Datelor: Riscul de breșe de securitate sau de utilizare neautorizată a datelor medicale sensibile.","Problema Responsabilității: Dificultatea de a stabili cine este legal responsabil în cazul unui rezultat medical negativ cauzat de o eroare AI.
","Pierderea Relației Umane/Empatia: Reducerea interacțiunii umane și a empatiei în actul medical.
","Accesul Inegal (Disparități): Riscul ca tehnologiile AI avansate să fie disponibile doar unui segment restrâns de populație sau unități medicale.","Deplasarea Forței de Muncă: Impactul AI asupra locurilor de muncă ale personalului medical și paramedical.
","Inteligența artificială să ia decizii privind interpretarea imaginilor medicale(radiografii, RMN, CT).","Inteligența artificială să asiste medicii în timpul unei intervenții chirurgicale.","Inteligența artificială să monitorizeze în timp real starea pacienților internați.","Inteligența artificială sa fie folosit în analiza rezultatelor de laborator(ex. analiza de sânge).","Inteligența artificială să ofere o a doua opinie medicală în cazurile complicate.","Cât de des utilizați instrumente bazate pe AI pentru studiu?","În ce măsură considerați că utilizarea AI vă reduce timpul necesar pentru pregătirea academică (teme, proiecte)? Să se ofere o notă de la 1 (deloc) la 10 (foarte mult).","Pe o scara de la 1 la 10, în ce masură consideri că AI îmbunătățește procesul de învățare? (1- deloc, 10- foarte mult)","Considerați că AI poate înlocui parțial sau total rolul profesorului?","În opinia dumneavoastră, cum ar trebui integrate instrumentele AI în procesul de predare pentru a sprijini învățarea activă?","În medie, câte ore pe săptămână petreceți folosind aplicații educaționale care integrează AI? ","Cum vedeți impactul AI asupra relației dintre elev și profesor în procesul educațional?","Cât de mult considerați că AI v-a îmbunătățit capacitatea de a înțelege concepte complexe? (1 = Deloc, 10 = Foarte mult)
","Pe o scară de la 1 la 10, cât de des verificați corectitudinea răspunsurilor generate de un instrument AI înainte de a le utiliza? 1 – Niciodată; 5 – Aproximativ jumătate din timp; 10 – Întotdeauna
","Care sunt cele mai frecvente greșeli sau limitări pe care le-ați întâlnit când ați folosit AI pentru studiu? (Puteți selecta mai multe variante.)","În ce masură, de la 1 la 10, considerați utilizarea AI utilă în pregătirea pentru examene?(1-Absolut inutil; 10-Extrem de util)","Ce îmbunătățiri ați propune pentru utilizarea AI în activitățile de studiu?","Câtă încredere aveți în recomandările de călătorie oferite de platforme care folosesc inteligența artificială (ex. Booking, Expedia, TripIt, GuideGeek)","Ce tip de funcționalități bazate pe AI ați dori să existe într-o aplicație de turism ideală?","În ce mod considerați că Inteligența Artificială poate îmbunătăți experiența turiștilor (ex.: recomandări personalizate, ghizi virtuali, traduceri automate, asistenți de călătorie)?","Cât de mult sunteți de acord cu afirmația: „Utilizarea AI în turism contribuie la creșterea satisfacției clienților”? Raspundeti pe o scara de la 1 la 10, unde 1 = deloc probabil si 10 = foarte probabil","Ce riscuri considerați că pot apărea prin utilizarea AI în industria turismului ?","În ce măsură considerați că utilizarea AI în planificarea călătoriilor reduce timpul și efortul turiștilor? Raspundeti pe o scara de la 1 la 10, unde 1 = deloc probabil si 10 = foarte probabil","Cât de probabil este să rezervați o cazare sau o activitate recomandată de un algoritm AI, dacă are recenzii bune, dar este cu aproximativ 10% mai scumpă decât alternativele?
Răspundeți pe o scară de la 1 la 10, unde 1 = deloc probabil și 10 = foarte probabil.  ","Descrieți o situație în care intenționați să călătoriți într-o destinație dorită, iar un instrument AI vă avertizează asupra unor riscuri (de ex., securitate, sănătate publică, dezastre naturale, restricții legale). Ce ați face după ce primiți această informație și de ce?
(de exemplu: ați amâna/anula călătoria, ați căuta confirmări din surse oficiale, ați ajusta itinerariul sau destinația, ați merge totuși cu măsuri suplimentare de siguranță etc.)
","Pentru a primi recomandări de călătorie cât mai personalizate (de ex., activități bazate pe hobby-uri, restaurante bazate pe diete anterioare), cât de dispus(ă) ați fi să permiteți aplicației AI accesul la date suplimentare (ex. istoricul călătoriilor, calendarul personal, profilul de social media)?Răspundeți pe o scară de la 1 la 10
","Atunci când o aplicație de turism bazată pe AI vă generează un itinerariu sau o recomandare (obiectiv, restaurant etc.), ce tip de explicație ați considera cea mai importantă pentru a avea încredere în sugestie?"
"2025/11/28 9:59:02 a.m. EET","Feminin","III","Domeniul IT","7,4","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.","Zilnic","Prin campanii publice care încurajează folosirea conștientă a tehnologiei.","10","Răspunsuri inexacte sau eronate;Nu știu cum să formulez întrebările potrivite;Probleme de confidențialitate / securitate a datelor","Nu puteți face diferența","Doar când informația este foarte importantă","7","Manipularea informațiilor / fake news;Confidențialitatea și securitatea datelor personale;Efecte asupra educației (copiere, învățare superficială)","7","7","4","1","6","9","Manipulare informațională","⁠Cererea de specialiști în AI, data science și automatizare va crește.","7","4","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","10","Creativitate","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","6","Acord","Dezacord Total","Neutru","Acord Total","Acord Total","Diagnosticare mai rapidă și precisă","Nu știu","Foarte necesar","9","10","8","7","3","10","9","9","10","7","4","Zilnic","3","7","Nu, nu poate înlocui","Prin simulări și scenarii virtuale care permit elevilor să experimenteze concepte practice","6–10 ore pe săptămână","Probleme etice (plagiat, bias, confidențialitate)","8","4","Informații incorecte sau depășite;Lipsa surselor sau referințelor clare;Dificultăți în înțelegerea cerinței întrebării;Probleme etice (plagiat, bias, confidențialitate)","10","","Mare","Sa spună ce atracții turistice sunt in zona si când si cum se pot vizita( de exemplu programul si tarifele unui muzeu sau festivaluri/ spectacole care au loc in zona respectiva in perioada selectata)","","5","Pierderea interacțiunii umane","7","2","As cauta confirmări oficiale","4","O explicație combinată (Rezumatul optimizării)"
"2025/11/28 10:32:01 a.m. EET","Feminin","I","Domeniul IT","8.85","București","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin emisiuni la TV care arată cum se folosește AI responsabil.;Prin instruiri la locul de muncă despre utilizarea sigură a AI.","8","Răspunsuri inexacte sau eronate;Costuri pentru funcțiile premium","Generat de un AI","Doar când informația este foarte importantă","6","Dependența excesivă de tehnologie;Manipularea informațiilor / fake news;Influențarea opiniilor prin conținut generat automat","2","3","4","1","5","6","Atacuri cibernetice mai avansate","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","7","5","Ambele valuri au fost determinate de o creștere rapidă a investițiilor speculative în tehnologii emergente.","9","","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","8","Acord","Dezacord Parțial","Neutru","Neutru","Acord Total","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Da","Moderat necesar","8","6","7","5","5","7","7","8","8","8","5","Frecvent (4+ ori pe săptămână)","5","8","Nu, nu poate înlocui","Prin platforme educaționale interactive care includ asistenți AI (ex: chatbots educaționali)","3–5 ore pe săptămână","Răspunsuri prea generale sau superficiale","9","5","Informații incorecte sau depășite;Răspunsuri prea generale sau superficiale;Probleme de coerență / contradicții în răspunsuri","7","","Mică","","","10","Erori de recomandare","10","9","","5","O explicație combinată (Rezumatul optimizării)"
"2025/11/28 11:16:59 a.m. EET","Masculin","I","Domeniul IT","7.95","București","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Accesez rapid informații și resurse utile pentru studiu.;M-a ajutat să învăț lucruri noi și să lucrez mai organizat.","2-3x/săptămână","Prin instruiri la locul de muncă despre utilizarea sigură a AI.;Prin materiale și tutoriale pe internet ușor de înțeles.","9","Nu știu cum să formulez întrebările potrivite","Generat de un AI","Doar când informația este foarte importantă","9","Pierderea locurilor de muncă;Dependența excesivă de tehnologie;Manipularea informațiilor / fake news","4","5","6","2","7","10","Pierderea locurilor de muncă","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","7","8","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","8","Ințelegerea inteligenței artificiale","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","9","Acord","Dezacord Parțial","Dezacord Parțial","Acord Total","Dezacord Parțial","Personalizarea tratamentelor în funcție de pacient","Nu","Moderat necesar","6","7","4","6","2","5","4","8","4","10","7","Frecvent (4+ ori pe săptămână)","6","4","Da, parţial","Prin aplicații de învățare adaptivă care oferă exerciții și explicații personalizate","3–5 ore pe săptămână","Lipsa creativității sau a gândirii critice","6","2","Lipsa surselor sau referințelor clare;Răspunsuri prea generale sau superficiale;Lipsa creativității sau a gândirii critice","7","","Mare","planificari","traduceri automate","7","Erori de recomandare","10","5","verific pe surse oficiale","7","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/11/28 12:21:19 p.m. EET","Feminin","III","Domeniul IT","9.71","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Accesez rapid informații și resurse utile pentru studiu.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin instruiri la locul de muncă despre utilizarea sigură a AI.;Prin materiale și tutoriale pe internet ușor de înțeles.;Prin campanii publice care încurajează folosirea conștientă a tehnologiei.","7","Răspunsuri inexacte sau eronate;Probleme de confidențialitate / securitate a datelor;Costuri pentru funcțiile premium;Alte dificultăți","Generat de un AI","Doar când informația este foarte importantă","7","Dependența excesivă de tehnologie;Manipularea informațiilor / fake news;Efecte asupra educației (copiere, învățare superficială)","7","5","8","3","7","8","Manipulare informațională","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","7","8","Ambele valuri au fost determinate de o creștere rapidă a investițiilor speculative în tehnologii emergente.","9","Adaptare la schimbări","Creșterea productivității și reducerea timpului de dezvoltare","7","Acord","Neutru","Neutru","Neutru","Acord Parțial","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Nu știu","Foarte necesar","8","8","9","8","8","7","7","5","6","8","2","Zilnic","7","5","Nu, nu poate înlocui","Prin simulări și scenarii virtuale care permit elevilor să experimenteze concepte practice","1–2 ore pe săptămână","Răspunsuri prea generale sau superficiale","7","5","Informații incorecte sau depășite;Lipsa surselor sau referințelor clare;Răspunsuri prea generale sau superficiale;Dificultăți în înțelegerea cerinței întrebării;Probleme de coerență / contradicții în răspunsuri;Lipsa creativității sau a gândirii critice;Probleme etice (plagiat, bias, confidențialitate)","7","","Medie","un chat caruia sa ii dai informatii despre preferintele tale","le-ar putea simplifica cautarile pentru diverse locatii pe parcursul calatoriei","6","Pierderea interacțiunii umane","6","3","as cauta informatii din surse sigure, pentru a lamuri situatia si riscurile asociate","5","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/12/10 8:24:39 p.m. EET","Masculin","III","Domeniul IT","7","Comună","Nu sunt angajat","Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.","5","Costuri pentru funcțiile premium","Nu puteți face diferența","Doar când informația este foarte importantă","7","Pierderea locurilor de muncă;Lipsa controlului uman asupra deciziilor AI;Efecte asupra educației (copiere, învățare superficială)","7","5","6","3","7","8","Scăderea competențelor umane","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","7","3","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","8","Gândire logica","Creșterea productivității și reducerea timpului de dezvoltare","7","Dezacord","Dezacord Parțial","Acord Parțial","Dezacord Parțial","Acord Parțial","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Da","Moderat necesar","5","3","8","7","6","6","5","2","6","6","2","Ocazional (1-3 ori pe săptămână )","8","6","Nu, nu poate înlocui","Prin aplicații de învățare adaptivă care oferă exerciții și explicații personalizate","3–5 ore pe săptămână","Lipsa creativității sau a gândirii critice","5","5","Informații incorecte sau depășite;Lipsa surselor sau referințelor clare;Probleme de coerență / contradicții în răspunsuri;Lipsa creativității sau a gândirii critice;Probleme etice (plagiat, bias, confidențialitate)","6","","Medie","","","4","Lipsa autenticității","7","2","","4","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/12/10 8:55:46 p.m. EET","Feminin","III","Domeniul IT","7.36","Comună","Nu sunt angajat","Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.","Zilnic","Prin instruiri la locul de muncă despre utilizarea sigură a AI.;Prin materiale și tutoriale pe internet ușor de înțeles.;Prin campanii publice care încurajează folosirea conștientă a tehnologiei.","5","Răspunsuri inexacte sau eronate;Probleme de confidențialitate / securitate a datelor;Alte dificultăți","Generat de un AI","Aproape de fiecare dată","6","Pierderea locurilor de muncă;Manipularea informațiilor / fake news;Confidențialitatea și securitatea datelor personale","2","1","4","1","3","5","Erori ale sistemelor AI","⁠⁠Numărul de entry level jobs va scădea semnificativ.","4","7","Totuși, fenomenul de „hype” persistă — multe companii de AI sau blockchain sunt evaluate peste valoarea lor reală.","8","Gândire logica","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","2","Dezacord","Dezacord Total","Dezacord Total","Dezacord Total","Neutru","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Nu","Deloc necesar","9","9","10","10","10","10","1","1","3","6","1","Frecvent (4+ ori pe săptămână)","7","7","Nu, nu poate înlocui","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","Peste 15 ore pe săptămână","Lipsa creativității sau a gândirii critice","9","4","Informații incorecte sau depășite;Lipsa surselor sau referințelor clare;Probleme de coerență / contradicții în răspunsuri","8","Intelegerea clara in ce a trebui invatat si ce concepte ar trebui intelese.","Foarte mică","Cele mai bune cazari ","Traduceri automate","5","Erori de recomandare","3","1","As verifica informatia","1","Justificarea bazată pe logistică și constrângeri (Eficiența)"
"2025/12/11 4:51:33 p.m. EET","Feminin","III","Domeniul IT","7","Oraș","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.","10","Costuri pentru funcțiile premium","Nu puteți face diferența","Întotdeauna","3","Influențarea opiniilor prin conținut generat automat","4","7","7","7","4","10","Scăderea competențelor umane","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","6","6","În prezent, infrastructura digitală (cloud, big data, GPU) permite o valorificare reală a inovației, spre deosebire de perioada .com.","5","Cunoștințe de programare","Posibile riscuri etice și de securitate în utilizarea instrumentelor AI","5","Acord total","Acord Parțial","Acord Parțial","Acord Parțial","Acord Parțial","Personalizarea tratamentelor în funcție de pacient","Da","Absolut esențial","9","9","7","5","5","5","6","6","6","6","6","Zilnic","8","8","Da, în totalitate","Prin utilizarea AI pentru feedback automat și evaluare formativă","6–10 ore pe săptămână","Probleme etice (plagiat, bias, confidențialitate)","6","6","Lipsa creativității sau a gândirii critice","6","","Mare","","","7","Pierderea interacțiunii umane","6","6","","6","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/12/11 4:53:58 p.m. EET","Feminin","III","Domeniul IT","7","Municipiu","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.;M-a ajutat să învăț lucruri noi și să lucrez mai organizat.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin instruiri la locul de muncă despre utilizarea sigură a AI.;Prin materiale și tutoriale pe internet ușor de înțeles.;Prin campanii publice care încurajează folosirea conștientă a tehnologiei.","10","Răspunsuri inexacte sau eronate;Costuri pentru funcțiile premium","Generat de un AI","Doar când informația este foarte importantă","9","Lipsa controlului uman asupra deciziilor AI;Efecte asupra educației (copiere, învățare superficială);Influențarea opiniilor prin conținut generat automat","5","5","7","7","7","8","Pierderea locurilor de muncă","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","9","7","Investitorii actuali sunt mai prudenți, iar piețele sunt mai reglementate comparativ cu perioada 1999–2001.","10","Adaptare la schimbări","Creșterea productivității și reducerea timpului de dezvoltare","8","Dezacord","Neutru","Neutru","Acord Parțial","Dezacord Parțial","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Da","Foarte necesar","6","5","5","10","5","8","3","10","10","5","1","Zilnic","10","7","Nu, nu poate înlocui","Prin utilizarea AI pentru feedback automat și evaluare formativă","Peste 15 ore pe săptămână","Lipsa creativității sau a gândirii critice","10","8","Dificultăți în înțelegerea cerinței întrebării;Lipsa creativității sau a gândirii critice;Limitări în limbaj (traduceri, termeni specializați etc.)","10","","Medie","","traduceri automate, asistenti de calatorie","10","Pierderea interacțiunii umane","10","10","","5","Justificarea bazată pe logistică și constrângeri (Eficiența)"
"2025/12/11 5:21:35 p.m. EET","Masculin","III","Domeniul IT","8.5","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.","10","Răspunsuri inexacte sau eronate;Nu știu cum să formulez întrebările potrivite;Costuri pentru funcțiile premium","Generat de un AI","Aproape de fiecare dată","7","Pierderea locurilor de muncă;Lipsa controlului uman asupra deciziilor AI","8","4","6","5","8","9","Probleme de confidențialitate","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","7","9","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","9","Gândire logica","Scăderea nevoii de programatori umani pentru anumite activități simple","7","Nici acord, nici dezacord","Dezacord Parțial","Acord Parțial","Acord Parțial","Acord Parțial","Personalizarea tratamentelor în funcție de pacient","Da","Foarte necesar","3","6","8","4","8","9","4","4","4","4","2","Zilnic","6","8","Depinde de domeniu","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","11–15 ore pe săptămână","Dificultăți în înțelegerea cerinței întrebării","4","3","Probleme de coerență / contradicții în răspunsuri;Limitări în limbaj (traduceri, termeni specializați etc.);Probleme etice (plagiat, bias, confidențialitate)","4","Dezvoltarea de prompturi","Medie","Traducere","traduceri automate","6","Erori de recomandare","7","7","as ajusta itinerariul","8",""
"2025/12/11 5:26:12 p.m. EET","Feminin","III","Domeniul IT","7.8","Comună","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.;M-a ajutat să învăț lucruri noi și să lucrez mai organizat.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin instruiri la locul de muncă despre utilizarea sigură a AI.","7","Nu știu cum să formulez întrebările potrivite;Limbaj tehnic dificil","Generat de un AI","Doar când informația este foarte importantă","9","Pierderea locurilor de muncă;Dependența excesivă de tehnologie;Lipsa controlului uman asupra deciziilor AI","6","4","4","1","7","7","Folosirea greșită a datelor","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","6","7","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","8","Gândire logica","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","6","Dezacord","Neutru","Dezacord Parțial","Dezacord Parțial","Acord Parțial","Acces mai bun la servicii medicale în zonele defavorizate","Nu știu","Foarte necesar","7","6","7","8","8","7","6","5","5","7","6","Frecvent (4+ ori pe săptămână)","6","5","Depinde de domeniu","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","3–5 ore pe săptămână","Lipsa creativității sau a gândirii critice","5","5","Probleme de coerență / contradicții în răspunsuri","6","sa l folosim, dar intr un mod inteligent si eficient","Mare","nu stiu","da, recomandari personalizate","4","Erori de recomandare","7","6","","5",""
"2025/12/11 5:37:09 p.m. EET","Feminin","III","Domeniul IT","9,40","București","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.;M-a ajutat să învăț lucruri noi și să lucrez mai organizat.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin materiale și tutoriale pe internet ușor de înțeles.","7","Răspunsuri inexacte sau eronate;Costuri pentru funcțiile premium","Generat de un AI","Aproape de fiecare dată","8","Manipularea informațiilor / fake news;Lipsa controlului uman asupra deciziilor AI;Influențarea opiniilor prin conținut generat automat","8","5","8","2","8","10","Pierderea locurilor de muncă","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","10","9","Ambele valuri au fost determinate de o creștere rapidă a investițiilor speculative în tehnologii emergente.","8","Adaptare la schimbări","Automatizarea sarcinilor repetitive (ex: testare, generare de cod, analiză de erori)","5","Acord","Neutru","Acord Parțial","Neutru","Acord Parțial","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Da","Puțin necesar","7","9","9","10","10","10","8","6","7","7","7","Zilnic","10","10","Nu, nu poate înlocui","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","6–10 ore pe săptămână","Lipsa surselor sau referințelor clare","10","8","Informații incorecte sau depășite;Dificultăți în înțelegerea cerinței întrebării;Probleme de coerență / contradicții în răspunsuri","10","","Mare","","","7","Lipsa autenticității","8","7","","4","Justificarea bazată pe preferințele mele (Potrivirea personală)"
"2025/12/11 5:46:34 p.m. EET","Feminin","I","Domeniul IT","9,84","Oraș","Nu sunt angajat","Mi-a ușurat activitățile zilnice și m-a ajutat să fiu mai eficientă.;Pot comunica și colabora mai ușor cu colegii la școală și la muncă.;Accesez rapid informații și resurse utile pentru studiu.;Tehnologia digitală îmi economisește timp, dar uneori mă face să petrec prea mult online.","Zilnic","Prin lecții la școală despre folosirea corectă a AI.;Prin materiale și tutoriale pe internet ușor de înțeles.","10","Răspunsuri inexacte sau eronate;Probleme de confidențialitate / securitate a datelor;Costuri pentru funcțiile premium","Generat de un AI","Niciodată","7","Dependența excesivă de tehnologie;Manipularea informațiilor / fake news;Efecte asupra educației (copiere, învățare superficială)","4","1","2","1","8","5","Dependența de tehnologie","AI va reduce nevoia de programatori pentru sarcini simple și repetitive.","5","5","Diferența majoră constă în gradul de maturitate al tehnologiei: AI are deja aplicații reale, internetul din 2000 era abia la început.","7","Ințelegerea inteligenței artificiale","Scăderea nevoii de programatori umani pentru anumite activități simple","4","Dezacord","Dezacord Total","Neutru","Neutru","Dezacord Parțial","Eficientizarea proceselor medicale și reducerea timpilor de așteptare","Nu","Puțin necesar","5","5","5","5","5","5","2","1","4","2","1","Zilnic","3","7","Depinde de domeniu","Prin utilizarea AI pentru generarea de materiale didactice (teste, fișe de lucru, prezentări etc.)","3–5 ore pe săptămână","Lipsa creativității sau a gândirii critice","7","4","Informații incorecte sau depășite;Limitări în limbaj (traduceri, termeni specializați etc.)","6",".","Mare",".",".","7","Erori de recomandare","6","5",".","5","Fără explicații detaliate"
